Budget,ActorPopularity,Genre,Rating
36134372,0.44,Drama,4.0
96880090,0.73,Animation,5.5
285352092,0.83,Action,7.1
160105159,0.53,Animation,4.8
33063826,0.48,Romance,4.0
128792785,0.32,Fantasy,4.0
4965995,0.85,Horror,4.0
46190832,0.98,Romance,6.3
48266810,0.75,Comedy,4.0
2875983,0.82,Indie,5.0
174266377,0.54,Fantasy,5.2
19817895,0.46,Drama,4.0
13038764,0.92,Indie,4.2
12800494,0.94,Indie,5.1
120528589,0.87,Fantasy,6.3
142960803,0.42,Adventure,4.0
204888712,0.71,Action,5.1
60183474,0.53,Adventure,4.0
30867952,0.79,Drama,5.5
10996733,0.31,Romance,4.0
59966856,0.38,Drama,4.0
11867513,0.55,Romance,4.0
98653825,0.37,Thriller,4.0
18569906,0.8,Drama,4.7
95390879,0.74,Crime,4.6
125784628,0.45,Animation,4.1
33392927,0.51,Drama,4.0
19925801,0.8,Drama,5.5
175119706,0.88,Fantasy,6.8
78692676,0.42,Fantasy,4.0
129296117,0.73,Fantasy,4.5
97753666,0.53,Adventure,4.0
28442535,0.41,Romance,4.0
60063530,0.6,Comedy,4.0
276073037,0.35,Sci-Fi,4.4
15171954,0.33,Comedy,4.0
42325567,0.9,Thriller,5.0
67141449,0.67,Thriller,4.0
120554403,0.41,Adventure,4.0
238327856,0.31,Action,4.0
24959009,0.53,Comedy,4.0
57122687,0.35,Drama,4.0
60358959,0.7,Comedy,4.4
68319674,0.59,Adventure,4.2
186554779,0.41,Fantasy,4.0
140998510,0.58,Sci-Fi,4.7
19123602,0.48,Indie,4.0
115747235,0.33,Sci-Fi,4.0
101228984,0.34,Adventure,4.0
54533757,0.86,Comedy,5.1
113599797,0.37,Adventure,4.0
69166271,0.96,Crime,5.9
56386492,0.83,Comedy,4.8
65568288,0.36,Crime,4.0
32898765,0.9,Drama,5.2
71976764,0.48,Adventure,4.0
162091561,0.68,Sci-Fi,4.8
4244801,0.36,Indie,4.0
141128694,0.96,Animation,6.8
46370199,0.87,Animation,5.7
91875527,0.77,Thriller,5.6
133254672,0.62,Fantasy,4.0
2165294,0.64,Indie,4.1
251874384,0.97,Fantasy,7.0
106406845,0.95,Adventure,5.6
141734514,0.39,Sci-Fi,4.0
88437492,0.44,Crime,4.1
47932972,0.48,Drama,4.1
26680625,0.56,Comedy,4.0
25535523,0.65,Romance,4.4
305267724,0.38,Action,4.7
227822367,0.7,Fantasy,6.7
29178065,0.68,Comedy,4.0
20972877,0.9,Horror,5.0
15852806,0.75,Horror,4.0
70057114,0.42,Adventure,4.0
233384652,0.76,Fantasy,6.2
64492381,0.77,Thriller,4.0
132097563,0.91,Adventure,5.4
13433727,0.49,Horror,4.0
4295628,0.96,Indie,4.6
27955224,0.6,Horror,4.0
27454450,0.58,Horror,4.0
208572397,0.44,Sci-Fi,5.1
17255791,0.82,Indie,5.1
165347683,0.34,Action,4.0
38206610,0.83,Thriller,4.7
77770712,0.42,Fantasy,4.0
105469268,0.47,Sci-Fi,4.0
20362030,0.49,Romance,4.0
136553381,0.73,Animation,4.8
209889527,0.55,Action,5.3
39848678,0.7,Drama,4.3
25358373,0.81,Drama,5.2
3921085,0.56,Horror,4.0
279334056,0.96,Fantasy,8.4
60214026,0.76,Crime,4.5
88891441,0.31,Thriller,4.0
31194267,0.62,Crime,4.0
48341953,0.84,Drama,4.8
151996212,0.78,Fantasy,6.0
17220596,0.91,Horror,5.0
127645389,0.45,Adventure,4.0
136609823,0.7,Animation,4.5
143183655,0.87,Crime,6.4
233490642,0.49,Fantasy,5.3
77136128,0.53,Adventure,4.0
25581433,0.48,Romance,4.0
70103064,0.43,Crime,4.0
105240334,0.85,Sci-Fi,6.1
178474345,0.75,Fantasy,6.0
1854137,0.75,Indie,4.8
17044733,0.58,Horror,4.0
260070812,0.98,Fantasy,8.2
21922541,0.77,Romance,4.5
156233340,0.64,Adventure,5.6
147641138,0.68,Crime,5.0
94344743,0.8,Adventure,5.6
79142036,0.94,Animation,6.5
41985619,0.45,Crime,4.0
17108718,0.84,Horror,4.0
22648492,0.5,Horror,4.0
74408797,0.89,Adventure,5.6
89116828,0.62,Fantasy,4.0
66226775,0.66,Comedy,4.0
17218426,0.97,Drama,5.4
192828396,0.4,Fantasy,4.7
13423165,0.63,Drama,4.1
29032862,0.73,Drama,4.0
10025706,0.82,Horror,4.0
40854962,0.83,Drama,5.6
49237037,0.59,Drama,4.0
84075580,0.56,Thriller,4.0
286134801,0.55,Sci-Fi,5.1
42637074,0.43,Romance,4.0
128462560,0.47,Crime,4.4
27944157,0.39,Romance,4.0
152172145,0.41,Fantasy,4.3
12758561,0.61,Horror,4.0
120686932,0.59,Animation,4.9
31000411,0.98,Drama,5.8
134260579,0.94,Sci-Fi,7.0
22566878,0.46,Thriller,4.0
22172736,0.8,Drama,5.0
16265260,0.55,Drama,4.0
281429902,0.9,Action,7.2
43042462,0.7,Animation,4.0
17649695,0.33,Comedy,4.0
162073592,0.38,Adventure,4.0
6138092,0.44,Indie,4.0
241660667,0.59,Action,5.0
102471439,0.72,Animation,5.3
34081350,0.65,Thriller,4.0
6825626,0.83,Horror,4.0
123619816,0.83,Fantasy,6.1
186078910,0.78,Sci-Fi,5.7
346478406,0.92,Action,8.7
148745733,0.46,Adventure,4.0
29821786,0.87,Comedy,5.0
14045345,0.83,Drama,4.2
4398744,0.92,Indie,5.1
139462849,0.48,Adventure,4.0
10647076,0.88,Drama,4.9
71970837,0.59,Crime,4.0
85192789,0.88,Action,5.8
30056054,0.54,Drama,4.0
142023755,0.9,Fantasy,5.5
19272159,0.38,Romance,4.0
132969639,0.87,Adventure,6.3
173209920,0.74,Adventure,6.2
32785402,0.77,Comedy,4.0
14960068,0.58,Drama,4.0
252104770,0.6,Fantasy,5.9
48027569,0.32,Romance,4.0
5384065,0.63,Indie,4.0
79148126,0.33,Thriller,4.0
7829479,0.78,Romance,4.5
19958664,0.45,Indie,4.0
41836189,0.66,Romance,4.2
73095862,0.75,Comedy,4.2
32828632,0.4,Romance,4.0
84647480,0.31,Fantasy,4.0
155973789,0.88,Animation,7.0
80987872,0.52,Comedy,4.0
4689489,0.64,Horror,4.0
74126921,0.86,Thriller,4.5
180285548,0.36,Adventure,4.0
14966281,0.97,Romance,5.6
135106214,0.57,Action,4.0
30045557,0.86,Animation,5.5
241137836,0.51,Fantasy,5.2
265716770,0.76,Sci-Fi,7.5
10642347,0.86,Romance,5.2
44591086,0.82,Romance,4.9
13190142,0.79,Indie,4.0
59762393,0.3,Crime,4.0
137362467,0.5,Crime,4.4
4567582,0.33,Indie,4.0
56107399,0.8,Drama,5.0
23496784,0.43,Horror,4.0
48935933,0.61,Thriller,4.1
12339168,0.37,Indie,4.0
142402815,0.76,Crime,5.1
182779123,0.75,Adventure,6.6
41475823,0.3,Drama,4.0
146181651,0.87,Animation,6.2
77567417,0.77,Animation,4.5
14949388,0.56,Drama,4.0
40830257,0.9,Romance,5.0
255895722,0.82,Fantasy,6.5
26741652,0.61,Romance,4.0
100869462,0.78,Thriller,5.4
26538243,0.67,Horror,4.0
19575114,0.73,Indie,4.0
261766138,0.5,Fantasy,5.1
47806897,0.97,Crime,6.1
41815716,0.67,Drama,4.6
4872357,0.82,Indie,4.4
223179523,0.94,Fantasy,7.5
130377240,0.91,Crime,6.4
21714029,0.66,Thriller,4.0
11561131,0.76,Drama,4.0
27234443,0.76,Drama,4.1
238452385,0.44,Action,5.0
37373103,0.37,Romance,4.0
19853731,0.89,Indie,5.2
134390968,0.46,Animation,4.5
10651551,0.77,Indie,4.0
72016704,0.58,Thriller,4.2
71963706,0.96,Crime,5.3
9433608,0.44,Indie,4.0
120545213,0.92,Adventure,6.4
79357377,0.81,Crime,5.4
122739267,0.83,Fantasy,6.3
18059729,0.42,Horror,4.0
19663193,0.8,Drama,4.2
310053380,0.49,Action,5.5
47190640,0.88,Drama,4.7
101555338,0.33,Adventure,4.0
83651403,0.83,Fantasy,5.4
70420315,0.63,Crime,4.5
11890947,0.83,Romance,4.2
139356985,0.65,Sci-Fi,5.4
35912673,0.67,Drama,4.2
21844351,0.9,Romance,5.2
31212732,0.5,Romance,4.0
212404713,0.62,Fantasy,5.5
31181612,0.38,Crime,4.0
262406524,0.72,Sci-Fi,6.7
252301745,0.56,Action,6.1
66791391,0.47,Comedy,4.0
281304066,0.65,Action,6.4
71771340,0.5,Adventure,4.0
41486889,0.36,Romance,4.0
173131348,0.3,Animation,4.0
114492003,0.83,Crime,6.4
33948820,0.44,Thriller,4.0
15604155,0.74,Indie,4.8
6159147,0.32,Indie,4.0
126987427,0.35,Action,4.0
21726198,0.35,Horror,4.0
16677886,0.56,Horror,4.0
62467059,0.31,Thriller,4.0
31583480,0.74,Animation,4.6
2527292,0.78,Indie,4.0
58490542,0.5,Animation,4.0
93221068,0.49,Fantasy,4.3
73031203,0.86,Thriller,4.4
43800415,0.45,Drama,4.0
109182679,0.95,Animation,5.7
149048187,0.92,Crime,7.1
13520182,0.95,Indie,4.3
67949759,0.38,Animation,4.0
175785500,0.67,Fantasy,6.0
10048205,0.81,Horror,4.5
21209425,0.58,Romance,4.0
68240004,0.41,Animation,4.0
9520505,0.38,Horror,4.0
84599748,0.88,Fantasy,6.1
153819934,0.74,Animation,5.0
39041276,0.47,Crime,4.0
200779178,0.95,Fantasy,6.7
117976094,0.46,Crime,4.0
40970938,0.52,Comedy,4.0
247012312,0.51,Fantasy,5.4
222165831,0.55,Fantasy,4.9
42634412,0.3,Thriller,4.0
281179497,0.8,Sci-Fi,7.0
16013111,0.76,Romance,4.0
184244914,0.6,Adventure,5.6
89214538,0.42,Adventure,4.0
7697676,0.91,Horror,4.0
3565651,0.79,Indie,4.8
38373636,0.85,Animation,5.2
127112510,0.92,Fantasy,6.2
174868473,0.62,Animation,5.7
33340118,0.45,Romance,4.0
10764311,0.39,Indie,4.0
68255602,0.55,Comedy,4.0
254829026,0.77,Sci-Fi,7.1
37945347,0.41,Drama,4.0
247009910,0.89,Fantasy,6.6
17223682,0.94,Indie,4.3
122209892,0.34,Adventure,4.0
191010986,0.65,Action,5.9
83038607,0.92,Thriller,6.1
253984355,0.37,Action,5.4
141353356,0.49,Crime,4.8
216122856,0.69,Fantasy,5.6
69029303,0.7,Thriller,4.9
84345320,0.47,Comedy,4.0
228612495,0.58,Sci-Fi,6.0
39672726,0.84,Romance,5.4
349421677,0.9,Action,8.2
110693212,0.65,Sci-Fi,4.3
20543027,0.41,Drama,4.0
45916561,0.58,Comedy,4.0
79628070,0.76,Comedy,4.7
113284213,0.74,Fantasy,4.9
101581469,0.39,Sci-Fi,4.0
50247742,0.65,Drama,5.0
11752191,0.41,Drama,4.0
138838851,0.71,Animation,5.4
232178541,0.94,Action,6.9
196544085,0.89,Fantasy,6.1
100643207,0.4,Thriller,4.0
49823031,0.75,Drama,4.5
12498139,0.93,Indie,5.1
45845084,0.56,Comedy,4.0
188635050,0.66,Action,6.1
86343932,0.86,Crime,5.8
39935040,0.91,Drama,5.7
165111405,0.81,Animation,5.5
47492440,0.91,Crime,5.6
311658093,0.65,Action,6.5
310294142,0.46,Action,6.2
67045704,0.7,Thriller,4.7
4278835,0.59,Indie,4.0
112499610,0.49,Sci-Fi,4.5
54601998,0.43,Thriller,4.0
143258750,0.65,Action,4.8
274620976,0.85,Sci-Fi,7.2
35774029,0.59,Comedy,4.0
20988695,0.59,Horror,4.0
25837337,0.57,Horror,4.0
179669591,0.63,Animation,5.1
159858379,0.47,Animation,4.0
33718035,0.8,Romance,5.1
45983420,0.81,Crime,4.9
6428943,0.37,Indie,4.0
43948544,0.72,Romance,4.5
166295563,0.56,Action,5.0
34505652,0.62,Comedy,4.0
23600733,0.48,Comedy,4.0
80134871,0.79,Fantasy,5.6
102405066,0.75,Thriller,4.5
85425114,0.94,Fantasy,6.3
96353000,0.6,Crime,4.0
137898961,0.65,Crime,4.6
207049144,0.65,Fantasy,5.1
53233010,0.32,Drama,4.0
164527514,0.36,Action,4.0
67395992,0.76,Thriller,4.4
228980498,0.31,Sci-Fi,4.5
88765077,0.49,Comedy,4.0
163441106,0.54,Fantasy,5.0
252769437,0.95,Sci-Fi,7.5
97162674,0.3,Thriller,4.0
58578969,0.68,Animation,4.4
14852340,0.85,Romance,5.3
97146844,0.77,Animation,6.0
199823411,0.82,Fantasy,6.7
183673701,0.91,Adventure,7.3
91210534,0.48,Adventure,4.0
271707443,0.78,Sci-Fi,7.4
67391778,0.65,Thriller,4.0
11330143,0.5,Horror,4.0
12475376,0.35,Indie,4.0
144254583,0.54,Adventure,5.1
9133228,0.94,Horror,4.8
223949115,0.8,Sci-Fi,6.1
161244213,0.44,Sci-Fi,4.0
256053340,0.54,Sci-Fi,6.0
25534423,0.76,Comedy,4.4
71778028,0.82,Fantasy,5.1
338928590,0.55,Action,6.1
143748087,0.63,Fantasy,5.6
105233499,0.57,Animation,4.7
11633822,0.66,Drama,4.0
38740968,0.64,Animation,4.0
134140067,0.42,Crime,4.7
18388079,0.61,Indie,4.0
193146825,0.56,Action,4.4
48122841,0.89,Romance,4.6
10957069,0.48,Horror,4.0
31556754,0.43,Romance,4.0
114048056,0.81,Thriller,5.1
57531240,0.61,Thriller,4.0
254149920,0.46,Fantasy,4.4
29980702,0.46,Horror,4.0
46315159,0.4,Thriller,4.0
39741621,0.85,Drama,4.7
96096966,0.98,Adventure,6.7
173339858,0.79,Animation,6.5
11421291,0.68,Horror,4.0
33284172,0.77,Thriller,4.0
18990009,0.87,Horror,4.0
12229210,0.48,Indie,4.0
99179796,0.53,Animation,4.0
47639519,0.44,Romance,4.0
102267959,0.42,Crime,4.1
28816439,0.76,Romance,4.3
15996486,0.9,Indie,4.7
18560937,0.73,Horror,4.0
50988639,0.85,Drama,5.1
112182875,0.69,Crime,5.6
25618223,0.41,Comedy,4.0
26552593,0.78,Romance,4.5
56406303,0.9,Thriller,5.6
46387519,0.65,Romance,4.0
20340393,0.88,Drama,4.6
267710324,0.47,Sci-Fi,5.7
3686526,0.44,Indie,4.0
23562070,0.94,Comedy,5.0
94154552,0.82,Action,5.4
28949034,0.48,Comedy,4.0
148845948,0.57,Crime,4.4
10535340,0.6,Indie,4.0
75797233,0.32,Animation,4.0
38954203,0.62,Romance,4.3
21406125,0.6,Horror,4.0
19095488,0.42,Indie,4.0
130517213,0.73,Crime,5.6
173286587,0.51,Animation,4.4
90969327,0.85,Animation,5.5
34662529,0.48,Romance,4.0
153175749,0.53,Action,4.4
344103793,0.94,Action,8.4
311088198,0.84,Action,7.8
280598530,0.43,Action,5.9
72982727,0.47,Thriller,4.0
82307771,0.86,Crime,5.2
71672010,0.73,Comedy,4.5
256273955,0.77,Fantasy,6.3
18849087,0.85,Indie,4.5
39482277,0.39,Comedy,4.0
181538779,0.49,Adventure,4.8
176072144,0.31,Sci-Fi,4.0
35940714,0.43,Animation,4.0
7195619,0.79,Horror,4.1
114212069,0.4,Sci-Fi,4.0
35202032,0.51,Romance,4.0
38117337,0.77,Romance,4.0
34607576,0.34,Comedy,4.0
87905989,0.62,Comedy,4.0
15803613,0.86,Horror,4.0
9353790,0.56,Indie,4.0
288003095,0.98,Sci-Fi,7.6
4152784,0.65,Indie,4.3
164454398,0.76,Adventure,5.4
17644233,0.73,Romance,4.0
169835077,0.38,Animation,4.0
9668058,0.55,Horror,4.0
59231043,0.96,Crime,5.5
63555463,0.31,Thriller,4.0
102118192,0.57,Fantasy,4.0
335159002,0.77,Action,6.9
48382936,0.41,Comedy,4.0
160844489,0.93,Fantasy,7.3
38060088,0.34,Crime,4.0
18997031,0.84,Indie,4.0
175024126,0.97,Sci-Fi,7.4
36441926,0.8,Romance,4.0
68072427,0.79,Thriller,4.3
340544599,0.78,Action,7.7
161558069,0.43,Animation,4.0
28721855,0.8,Romance,4.1
218852912,0.41,Fantasy,4.5
139369024,0.86,Adventure,6.1
60193226,0.83,Adventure,5.1
7225497,0.9,Indie,5.0
48620737,0.46,Romance,4.0
102337519,0.86,Crime,5.3
96779917,0.82,Crime,5.0
13824661,0.58,Horror,4.0
85222787,0.75,Comedy,4.0
19988246,0.89,Drama,4.8
111436701,0.37,Adventure,4.0
108304696,0.63,Thriller,4.5
138702976,0.33,Fantasy,4.0
3378135,0.31,Indie,4.0
95955329,0.93,Crime,6.6
76294082,0.55,Adventure,4.2
69535555,0.84,Thriller,4.3
141354341,0.66,Fantasy,5.3
5615077,0.94,Horror,5.2
28586205,0.79,Comedy,4.4
141840107,0.66,Sci-Fi,4.6
54011268,0.68,Crime,4.5
4540468,0.82,Indie,4.5
91568435,0.78,Crime,5.2
37388767,0.84,Comedy,4.8
120600420,0.75,Animation,5.4
188920173,0.93,Fantasy,7.4
117148673,0.87,Animation,5.8
87792552,0.86,Crime,5.4
241168005,0.67,Sci-Fi,5.9
98206530,0.54,Animation,4.0
20026256,0.79,Thriller,5.0
74376154,0.65,Fantasy,5.0
3220413,0.5,Horror,4.0
8456354,0.82,Romance,5.1
21577852,0.65,Horror,4.0
111530935,0.36,Fantasy,4.0
17288416,0.48,Drama,4.0
152543890,0.47,Sci-Fi,4.0
177320024,0.69,Fantasy,5.0
58579429,0.84,Comedy,4.4
4199886,0.7,Indie,4.0
13802563,0.35,Indie,4.0
30349200,0.9,Romance,4.9
45429530,0.81,Comedy,5.2
285346124,0.34,Action,4.9
43234070,0.68,Romance,4.0
8408723,0.4,Indie,4.0
79809598,0.81,Thriller,5.1
44807828,0.59,Comedy,4.0
16871056,0.53,Drama,4.0
2654605,0.67,Indie,4.0
87353558,0.6,Thriller,4.3
40274162,0.68,Drama,4.4
106682706,0.43,Crime,4.0
18590836,0.47,Indie,4.0
63407575,0.77,Thriller,4.7
70510043,0.59,Comedy,4.0
30120675,0.7,Romance,4.0
8679264,0.97,Horror,4.8
99142849,0.6,Adventure,5.0
143602591,0.77,Sci-Fi,5.0
3879454,0.38,Indie,4.0
109641762,0.89,Fantasy,6.3
264292414,0.77,Action,6.2
186484185,0.32,Adventure,4.0
86874847,0.44,Animation,4.0
21414674,0.63,Horror,4.0
54645434,0.78,Drama,4.3
248114533,0.66,Fantasy,5.6
232478609,0.44,Action,5.1
4781245,0.62,Horror,4.0
67163068,0.75,Comedy,4.8
78347794,0.89,Crime,5.0
81878269,0.46,Crime,4.0
4342145,0.91,Indie,4.8
212689725,0.36,Fantasy,4.0
65768265,0.33,Adventure,4.0
14192739,0.63,Horror,4.0
266176043,0.77,Action,6.6
10925716,0.98,Horror,5.5
5080700,0.73,Horror,4.0
230427925,0.45,Action,4.6
108171888,0.39,Thriller,4.0
91049732,0.58,Animation,4.3
61927304,0.92,Thriller,5.0
65372312,0.44,Animation,4.0
84307238,0.89,Animation,5.4
18575995,0.92,Indie,4.9
52038967,0.93,Drama,6.4
11550923,0.68,Romance,4.4
39714210,0.52,Comedy,4.0
1989296,0.82,Indie,4.9
75197277,0.51,Thriller,4.0
129098265,0.49,Crime,4.7
32655789,0.43,Comedy,4.0
235610317,0.48,Fantasy,5.1
250084354,0.46,Sci-Fi,5.4
12333505,0.77,Romance,4.1
155832743,0.78,Animation,5.7
85960711,0.62,Thriller,4.0
98651555,0.58,Sci-Fi,4.9
16859457,0.45,Horror,4.0
293414104,0.44,Sci-Fi,4.9
191518044,0.77,Adventure,6.7
204771104,0.58,Sci-Fi,4.5
13763239,0.79,Indie,4.1
18990523,0.66,Indie,4.3
138688737,0.61,Action,5.3
211920806,0.65,Action,5.5
2317065,0.68,Indie,4.0
36616323,0.43,Crime,4.0
28960292,0.86,Horror,4.2
59516346,0.72,Thriller,4.0
68182156,0.62,Animation,4.4
82197151,0.38,Comedy,4.0
19334380,0.39,Indie,4.0
66687294,0.42,Adventure,4.0
7775713,0.9,Indie,4.1
18005452,0.79,Romance,4.0
75317234,0.73,Comedy,4.0
13887833,0.79,Indie,5.0
112922740,0.56,Fantasy,4.0
30494430,0.68,Drama,4.6
18879963,0.89,Drama,4.7
2721694,0.59,Indie,4.0
137518934,0.73,Adventure,4.7
21613147,0.3,Drama,4.0
326231901,0.64,Action,6.8
344927968,0.46,Action,6.2
181799497,0.58,Adventure,4.3
71764432,0.47,Fantasy,4.0
238748036,0.68,Fantasy,6.5
179235213,0.4,Action,4.3
158047292,0.88,Action,6.5
150112292,0.53,Fantasy,4.0
70963010,0.98,Comedy,5.2
23504769,0.75,Horror,4.0
220908292,0.42,Fantasy,4.4
166687403,0.93,Fantasy,5.9
13832103,0.55,Horror,4.0
72354434,0.87,Comedy,4.5
96116860,0.38,Adventure,4.0
42369910,0.58,Romance,4.0
254296927,0.34,Sci-Fi,4.7
100994013,0.97,Crime,6.3
10636406,0.59,Indie,4.0
20629204,0.69,Horror,4.0
49224302,0.68,Drama,4.5
96805681,0.63,Crime,4.1
132470739,0.78,Fantasy,6.2
143461975,0.32,Action,4.0
42827473,0.84,Comedy,5.5
26105858,0.53,Thriller,4.0
58499515,0.31,Crime,4.0
11536835,0.84,Horror,4.0
177637783,0.52,Animation,4.0
74732472,0.53,Crime,4.3
77816137,0.87,Fantasy,4.8
39152411,0.92,Romance,5.7
48220579,0.63,Crime,4.3
119955312,0.61,Animation,5.2
2879795,0.87,Indie,4.3
11586518,0.68,Indie,4.0
254010706,0.53,Fantasy,6.1
11443481,0.96,Romance,4.8
262081065,0.97,Action,8.0
46317929,0.71,Drama,4.1
56376831,0.78,Comedy,4.3
225759064,0.58,Action,5.5
189746206,0.61,Sci-Fi,6.0
230955570,0.51,Sci-Fi,4.5
188500757,0.92,Action,6.7
339127827,0.92,Action,7.7
39445252,0.8,Romance,4.6
16616367,0.82,Romance,4.0
65625991,0.44,Animation,4.0
115788157,0.89,Thriller,5.1
4477400,0.77,Horror,4.0
59733393,0.62,Comedy,4.0
113880927,0.32,Animation,4.0
149740411,0.44,Crime,4.0
12282818,0.66,Horror,4.0
45790828,0.49,Crime,4.0
17047721,0.95,Comedy,5.1
42726346,0.67,Comedy,4.0
7749858,0.94,Horror,5.0
135719730,0.42,Fantasy,4.0
43277515,0.6,Romance,4.0
73544183,0.37,Adventure,4.0
72602177,0.42,Thriller,4.0
238972251,0.87,Fantasy,7.3
165462174,0.51,Fantasy,4.9
18900783,0.35,Indie,4.0
95378526,0.36,Adventure,4.0
16712732,0.37,Indie,4.0
125323564,0.82,Crime,5.8
128579995,0.89,Sci-Fi,6.2
33311836,0.42,Romance,4.0
28794347,0.61,Romance,4.0
90302889,0.54,Adventure,4.0
26941971,0.82,Drama,5.1
42087925,0.37,Drama,4.0
58737494,0.68,Comedy,4.0
20875974,0.61,Horror,4.0
256664820,0.47,Sci-Fi,4.7
163029946,0.34,Adventure,4.0
15466942,0.83,Indie,4.4
43542580,0.77,Romance,4.0
40454809,0.8,Crime,5.2
90688309,0.7,Adventure,4.6
56213770,0.86,Animation,4.7
29342578,0.71,Thriller,4.2
277055910,0.86,Fantasy,7.0
118605814,0.34,Crime,4.0
46974673,0.91,Drama,5.8
158772575,0.75,Action,5.6
16085646,0.72,Horror,4.0
272943268,0.9,Sci-Fi,7.2
70876026,0.92,Crime,6.5
12551603,0.97,Indie,5.3
207015866,0.57,Fantasy,4.5
5094150,0.55,Horror,4.0
80452751,0.78,Action,5.5
14361729,0.89,Romance,5.4
205887747,0.78,Sci-Fi,6.1
32688576,0.58,Romance,4.0
267835150,0.42,Sci-Fi,4.5
133238948,0.87,Animation,5.9
40705405,0.5,Thriller,4.0
17011207,0.31,Drama,4.0
56408256,0.9,Drama,5.9
13681667,0.39,Drama,4.0
174274093,0.72,Adventure,5.6
94094900,0.86,Thriller,5.2
139872901,0.59,Sci-Fi,4.0
123552084,0.78,Adventure,5.1
128507766,0.32,Animation,4.0
158939565,0.38,Adventure,4.0
3686472,0.4,Indie,4.0
18600674,0.65,Horror,4.0
93742136,0.47,Fantasy,4.0
119753695,0.35,Crime,4.0
153886005,0.72,Fantasy,6.0
32894646,0.62,Animation,4.0
148990108,0.59,Adventure,5.5
12704225,0.41,Horror,4.0
271172316,0.51,Fantasy,5.9
5060838,0.73,Horror,4.0
83856606,0.75,Fantasy,4.5
1915971,0.5,Indie,4.0
50632554,0.88,Animation,5.0
49325488,0.49,Drama,4.1
139887629,0.71,Action,5.9
6071269,0.75,Indie,4.0
25532364,0.83,Drama,4.6
43392466,0.89,Drama,5.2
34470999,0.7,Comedy,4.5
170849851,0.82,Adventure,5.7
104904758,0.44,Adventure,4.0
10645741,0.74,Romance,4.4
22049544,0.41,Comedy,4.0
18980843,0.81,Horror,4.3
92722980,0.56,Animation,4.5
130497903,0.4,Adventure,4.2
235044141,0.93,Action,7.2
72371009,0.95,Crime,6.3
132272069,0.92,Action,6.4
101937985,0.92,Thriller,6.3
25141278,0.48,Romance,4.0
108406887,0.57,Crime,4.9
9113359,0.8,Indie,4.4
229573638,0.53,Sci-Fi,5.6
29023182,0.67,Drama,4.5
16605433,0.58,Comedy,4.0
89853349,0.54,Crime,4.5
9478674,0.32,Horror,4.0
196406880,0.95,Action,7.2
5025763,0.36,Indie,4.0
108099795,0.82,Thriller,5.5
15438687,0.77,Drama,4.2
80324369,0.73,Adventure,5.4
28815408,0.59,Horror,4.0
24269566,0.41,Romance,4.0
285513651,0.56,Action,6.7
11880678,0.42,Horror,4.0
253826665,0.57,Sci-Fi,5.9
34310253,0.67,Comedy,4.0
242694774,0.37,Fantasy,4.4
6465740,0.32,Horror,4.0
9408618,0.83,Indie,4.0
99957764,0.74,Adventure,4.2
289639406,0.48,Action,5.9
97126909,0.3,Thriller,4.0
188349575,0.6,Adventure,5.7
87494849,0.45,Comedy,4.0
17175462,0.38,Indie,4.0
29376760,0.76,Romance,4.1
116848857,0.36,Crime,4.0
12399363,0.87,Romance,5.1
24736311,0.44,Horror,4.0
108682228,0.43,Thriller,4.0
63219211,0.63,Comedy,4.5
110858989,0.4,Adventure,4.0
9002233,0.63,Indie,4.0
112605879,0.64,Animation,5.5
64407250,0.33,Adventure,4.0
2436617,0.58,Indie,4.0
119565693,0.66,Crime,5.7
69984434,0.8,Animation,4.7
19949636,0.8,Comedy,4.3
332984113,0.92,Action,8.4
278252928,0.74,Sci-Fi,6.0
36705248,0.92,Crime,6.0
76228059,0.72,Comedy,5.0
29271532,0.38,Comedy,4.0
129209487,0.34,Fantasy,4.0
33978341,0.52,Romance,4.0
216534835,0.39,Fantasy,4.9
295145860,0.33,Sci-Fi,4.4
31206185,0.49,Comedy,4.0
54727619,0.55,Drama,4.0
246225625,0.33,Sci-Fi,4.0
112200507,0.56,Crime,4.0
81668810,0.3,Adventure,4.0
53081803,0.58,Comedy,4.0
94062425,0.44,Adventure,4.0
150908465,0.58,Animation,5.5
255669710,0.33,Fantasy,4.0
83628008,0.73,Adventure,5.2
35104244,0.3,Romance,4.0
86162107,0.96,Comedy,6.0
166241934,0.45,Animation,4.7
57931877,0.49,Crime,4.0
53985929,0.87,Drama,6.1
107331565,0.41,Adventure,4.1
275524666,0.49,Action,5.4
48394045,0.85,Romance,5.3
136060649,0.8,Action,6.3
18606261,0.83,Drama,4.9
24510600,0.91,Comedy,5.2
225628616,0.52,Fantasy,4.6
73712695,0.46,Crime,4.0
116323891,0.46,Sci-Fi,4.0
190806207,0.91,Sci-Fi,6.1
200032206,0.34,Fantasy,4.0
253593573,0.61,Sci-Fi,5.7
38718424,0.79,Drama,5.1
9785071,0.53,Horror,4.0
86012637,0.49,Fantasy,4.0
183098842,0.58,Adventure,5.4
169231815,0.71,Sci-Fi,6.0
112077910,0.92,Crime,6.3
91660241,0.36,Animation,4.0
118100869,0.7,Adventure,5.5
3486668,0.8,Horror,4.1
156526746,0.52,Sci-Fi,4.6
109988749,0.92,Fantasy,6.5
25935671,0.33,Thriller,4.0
39024948,0.59,Animation,4.0
4288307,0.61,Indie,4.0
33334771,0.77,Animation,4.4
